precoFipe,precoMinimo,precoMedio,precoMaximo,brand,model,version,modelYear,carroceria,versionId
,48900,60204,69990,MITSUBISHI,LANCER,2.0 GT 16V GASOLINA 4P AUTOMÁTICO,2016,Sedã,1824520a130ca48476fc52786e58eb24
,52000,60207,66500,MITSUBISHI,LANCER,2.0 GT 16V GASOLINA 4P AUTOMÁTICO,2017,Sedã,c32b93cd1b53587a4fa76a6be0ac4d82
,69900,75169,85000,MITSUBISHI,LANCER,2.0 GT 16V GASOLINA 4P AUTOMÁTICO,2018,Sedã,5b77797422aa2adce9f6c90353908d6d
,42890,47671,53900,MITSUBISHI,LANCER,2.0 GT AWD SEDAN 16V GASOLINA 4P AUTOMÁTICO,2013,Sedã,539b046282a65c0443f504c6efb14690
,46900,52284,65000,MITSUBISHI,LANCER,2.0 GT AWD SEDAN 16V GASOLINA 4P AUTOMÁTICO,2014,Sedã,094ba126e4eb09162424f4e0762b071f
,39130,49879,59900,MITSUBISHI,LANCER,2.0 HL 16V GASOLINA 4P AUTOMÁTICO,2016,Sedã,75407a95443e359034df8a7495c78903
,44720,54754,87990,MITSUBISHI,LANCER,2.0 HL 16V GASOLINA 4P AUTOMÁTICO,2017,Sedã,ff49b0dbad8ed25f0c72a59ccb258d09
,54900,62956,70000,MITSUBISHI,LANCER,2.0 HL 16V GASOLINA 4P AUTOMÁTICO,2019,Sedã,fbdd5e6aa808b8e9d64b2e0e6f4630e4
,43500,50157,55000,MITSUBISHI,LANCER,2.0 HL-T 16V GASOLINA 4P AUTOMÁTICO,2016,Sedã,21618bbdc7abc3862439f615d1284774
,58000,65045,75000,MITSUBISHI,LANCER,2.0 HL-T 16V GASOLINA 4P AUTOMÁTICO,2018,Sedã,a934d22a3c2bd755cea7ef1065747dc4
,60000,68876,119890,MITSUBISHI,LANCER,2.0 HL-T 16V GASOLINA 4P AUTOMÁTICO,2019,Sedã,8870420d25a995395b916a093dcbf06b
,47000,55317,74890,MITSUBISHI,LANCER,2.0 HLE 16V GASOLINA 4P AUTOMÁTICO,2016,Sedã,79bf9fe7fb81f4df6a58bd1fab8257e5
,54990,61362,79900,MITSUBISHI,LANCER,2.0 HLE 16V GASOLINA 4P AUTOMÁTICO,2017,Sedã,992ed9b24c8f5effd110742a8e6c39b6
47571,49900,50500,52900,MITSUBISHI,LANCER,2.0 MT 16V GASOLINA 4P MANUAL,2016,Sedã,c759962d396601ed11a2bb935364a945
64574,48000,61795,75000,MITSUBISHI,LANCER,2.0 SPORTBACK RALLIART 4X4 16V TURBO INTERCOOLER GASOLINA 4P AUTOMATIZADO,2012,Hatchback,8ce20656b30f7670acb39688ae0be0e2
,41500,47242,59990,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,3a69596fd4be58200d01009f1ca04cc6
,43500,51104,64900,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,99310822a8dc7dde43d6e6e602875db4
,50000,62576,89900,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,91d52a387a5dfe306221fdfa42c9aed9
,55520,69929,128900,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,ab14bf4e3a20a71c063e93fbde2e692c
,68900,87223,135900,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,816ec2bd924367018397c4842da49767
,90000,101820,148000,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2017,Utilitário esportivo,4b252e9645e3df36ab8e2e86f922c1fd
,108900,115425,119900,MITSUBISHI,OUTLANDER,2.0 16V GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,73a17cfa174daf0e31116102f72ce46a
,95990,124671,179890,MITSUBISHI,OUTLANDER,2.0 COMFORT 16V GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,4fe9aef0872ae46dd4c58d64a4a123a6
,126900,143435,160000,MITSUBISHI,OUTLANDER,2.0 PHEV 16V HÍBRIDO 4P AUTOMÁTICO,2015,Utilitário esportivo,07ddfe1ead1cfd60844dcb8e54725993
,101000,138533,179990,MITSUBISHI,OUTLANDER,2.2 4X4 16V DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,ff5c6ba2b7c839eba95f44c67edd0b0d
,140000,154556,175000,MITSUBISHI,OUTLANDER,2.2 4X4 16V DIESEL 4P AUTOMÁTICO,2017,Utilitário esportivo,06cdc7bd5d0fe734ae271161001fbb7c
,145990,171705,179000,MITSUBISHI,OUTLANDER,2.2 4X4 16V DIESEL 4P AUTOMÁTICO,2018,Utilitário esportivo,b0f406c19e81c8ea6b29e2c080c3d55e
,254000,254000,254000,MITSUBISHI,OUTLANDER,2.2 MIVEC DI-D DIESEL HPE-S AWD AUTOMÁTICO,2019,Utilitário esportivo,db6818025d3c88df47ef223bf54e4b5b
,38999,45570,51900,MITSUBISHI,OUTLANDER,2.4 4X4 16V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,d99eee16978f1160bf88783fe022d5a5
,42500,46660,50000,MITSUBISHI,OUTLANDER,3.0 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,bbb010461b2a5e802a2aecbf0de7bb7f
,45890,50381,56900,MITSUBISHI,OUTLANDER,3.0 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,81584838f8274bb913e9832cce21000f
,36000,44880,48900,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,cf5aa209ffd64460bc4fd5088d6273d5
,41900,51605,65990,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,d9ddaa4152049a84254328676c4a5fa4
,51900,60868,74900,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,12752b2954f26f7925682da648892624
,59000,73997,99800,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,1c4eef2ccd95c04358a8859d1c2820a4
,68990,81584,106900,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,19a94d52e9d5beb76d6f65a2e7d2db9b
,87000,107262,150000,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,05f85e003af65a2471d8ee1b39946bd1
,102999,123980,130900,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2017,Utilitário esportivo,088ea24bfc02ebfbca7126c93e8f515f
,134900,153563,214900,MITSUBISHI,OUTLANDER,3.0 GT 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,77ce795e39dbeb7cdd06b4c17cb556ac
,50000,59416,63000,MITSUBISHI,OUTLANDER,3.0 GT4 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,d86ceeceaeffda9579cee69571f176b6
,114700,126156,148000,MITSUBISHI,PAJERO,3.2 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,5f1405dbed6ab96353e1e4a37fffe134
,118000,136886,159990,MITSUBISHI,PAJERO,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,2a20ea4a406b7641cc7e73fdd89a0c8f
,145500,157617,184500,MITSUBISHI,PAJERO,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2017,Utilitário esportivo,bd7e55e88caaa44c29b4eba856dbafc9
,155000,173065,222500,MITSUBISHI,PAJERO,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2018,Utilitário esportivo,0e91120698e3e8adf8e13ea1174ea269
,127000,133450,138000,MITSUBISHI,PAJERO,3.2 HPE S 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,fcd116393a9bb65e094d5b3ceb418718
,121900,128599,142000,MITSUBISHI,PAJERO,3.2 OUTDOOR 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2017,Utilitário esportivo,2f3f7f4723d9ec7fc2e325ecf5a1d01c
,131900,140650,170000,MITSUBISHI,PAJERO,3.2 OUTDOOR 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2018,Utilitário esportivo,66c2c5aaa9663b2e759edf80ba331293
,85000,100083,120000,MITSUBISHI,PAJERO,3.5 HPE 4X4 7 LUGARES V6 24V FLEX 4P AUTOMÁTICO,2016,Utilitário esportivo,3cf345acdac307a20e91bac4dbe36c9f
,99000,111184,117900,MITSUBISHI,PAJERO,3.5 HPE 4X4 7 LUGARES V6 24V FLEX 4P AUTOMÁTICO,2017,Utilitário esportivo,e458f26cd6fb01307231766f31046d12
,79900,91806,110000,MITSUBISHI,PAJERO DAKAR,3.2 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2013,Utilitário esportivo,0ffa222c5be220ca088c562187a57590
,90000,113925,130900,MITSUBISHI,PAJERO DAKAR,3.2 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2014,Utilitário esportivo,2f31695545179d2974531b441c6c738f
,101990,114080,139800,MITSUBISHI,PAJERO DAKAR,3.2 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2015,Utilitário esportivo,1eff6d7732d7680df7a183f8b1b92f90
,96900,123951,137490,MITSUBISHI,PAJERO DAKAR,3.2 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,491f57a88188cd5ad1f50d11eeb58b39
,81870,89466,99999,MITSUBISHI,PAJERO DAKAR,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2012,Utilitário esportivo,c150d14b3d3af155f4c5c678761d5586
,85500,99430,120000,MITSUBISHI,PAJERO DAKAR,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2013,Utilitário esportivo,f0e642a228277d28adb915cf5b09317c
,99740,106433,125888,MITSUBISHI,PAJERO DAKAR,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2014,Utilitário esportivo,b8da6785bb82ce3ed1445b3a376177d1
,100900,123726,152900,MITSUBISHI,PAJERO DAKAR,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2015,Utilitário esportivo,d0c10f7836160f3c54310253e0c39107
,115900,135518,164900,MITSUBISHI,PAJERO DAKAR,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,2e3b1c6b886c29022e01c829c7f3c688
,55900,70234,89000,MITSUBISHI,PAJERO DAKAR,3.5 HPE 7 LUGARES 4X4 V6 24V FLEX 4P AUTOMÁTICO,2012,Utilitário esportivo,fbedd8e1c90a3e11d9d08005fcc72b98
,58000,73190,100000,MITSUBISHI,PAJERO DAKAR,3.5 HPE 7 LUGARES 4X4 V6 24V FLEX 4P AUTOMÁTICO,2013,Utilitário esportivo,a38faf1328ed44818129656c5220a1aa
,75000,95956,140000,MITSUBISHI,PAJERO DAKAR,3.5 HPE 7 LUGARES 4X4 V6 24V FLEX 4P AUTOMÁTICO,2015,Utilitário esportivo,f7081974c7d6d4dc56ca44bff06fe166
,91999,105529,126890,MITSUBISHI,PAJERO DAKAR,3.5 HPE 7 LUGARES 4X4 V6 24V FLEX 4P AUTOMÁTICO,2016,Utilitário esportivo,e661d14f7c6390c5ab6fce59c9a8134d
,132900,135627,145000,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 2P AUTOMÁTICO,2013,Utilitário esportivo,c2b68f2700b22ddc40909b25ac20475e
,189890,189893,189900,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 2P AUTOMÁTICO,2018,Utilitário esportivo,50110625ec793c8086b3c4851fc98431
,91500,104215,116000,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2011,Utilitário esportivo,4344d6d74b9493cccb2fd5e8dc642afc
,95999,116945,129700,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2012,Utilitário esportivo,018dc0951904f3987afa49c873e5be1e
,104900,114703,128900,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2013,Utilitário esportivo,cc6bca33f19631e7bee5c43d13b6ee8c
,109900,128059,139900,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2014,Utilitário esportivo,b20622d84f69113e7426ff0538d55039
,144900,166662,225000,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2015,Utilitário esportivo,1ae6e41be1f3b910a62039c85eee402c
,151900,173504,212990,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2016,Utilitário esportivo,f6f4bc3dc6537aab4aa1c9feb1dc88d2
,179990,190916,229000,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2017,Utilitário esportivo,242a2728936ee6615fec3615c43138ac
,187900,202147,215900,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2018,Utilitário esportivo,dd1632580e58faada162ba910c6c2f87
,218000,243424,305000,MITSUBISHI,PAJERO FULL,3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2019,Utilitário esportivo,34155d9b93dceaecb8ddb0ce32829348
,63000,69540,75900,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2011,Utilitário esportivo,cc64d7432928be2ab27a5c580674d858
,71300,79282,97800,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2012,Utilitário esportivo,7ea8f38cf699339d498e8685c973e0ed
,76000,87613,99888,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2013,Utilitário esportivo,3a30a5c5ddd16a86601ae26aabe3ef09
,83890,89552,94990,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2014,Utilitário esportivo,cc24d694ff6c0a9993a83f53569f6f5a
,109900,121420,139890,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2016,Utilitário esportivo,f09b9386d659afbb21bf231af542b895
,144900,150098,158900,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2017,Utilitário esportivo,8ddb9c4c59197348760a6544c79d419f
,149700,153418,159900,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 2P AUTOMÁTICO,2018,Utilitário esportivo,51e75cd998b1b2ec8683ef14fb56683f
,55000,67693,79888,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,d5ac77b5b5f89c6cd6f10dbad98bbb72
,72000,77760,83800,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,d88156989e93f5af1d3c089635081cb0
,74990,91610,109900,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,72714e8e892d6c63832390b348995cec
,83900,94458,109900,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,3a6c64db177c7335dbed9ad0a2647034
,106900,124713,134890,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,f3e36bc1a3c6ff8e7b82bee11a66d41b
,128000,144878,156900,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,f95247f3506145aeb5e2a1f06329b8b9
,186900,191407,199980,MITSUBISHI,PAJERO FULL,3.8 HPE 4X4 V6 24V GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,d44454f9f893af811d0f7ebc7fe137f2
,255000,258980,263000,MITSUBISHI,PAJERO SPORT,2.4 16V MIVEC TURBO DIESEL HPE AWD AUTOMÁTICO,2020,Utilitário esportivo,a343cee2563b53ab3a36511a81aebd2f
,40410,49689,87000,MITSUBISHI,PAJERO SPORT,3.5 HPE 4X4 V6 24V FLEX 4P AUTOMÁTICO,2011,Utilitário esportivo,7279aa03c3d958054546c693c7e734fb
,33990,40625,51000,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P AUTOMÁTICO,2012,Utilitário esportivo,def993612e47407aad9d0ed5e1342fce
,31900,41908,55000,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P AUTOMÁTICO,2013,Utilitário esportivo,f51385b9de942c1f3817fee2d777a75d
,38000,47348,65000,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P AUTOMÁTICO,2014,Utilitário esportivo,56aec6bf29117fb5404ee3053a5771ed
,37900,49402,67999,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P AUTOMÁTICO,2015,Utilitário esportivo,d587e51b49ffe0ddaf82efdf06adf3ef
38168,35000,38148,45890,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P MANUAL,2012,Utilitário esportivo,6d2c4657a2845893874349747a8b0f6b
40418,35800,39652,47980,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P MANUAL,2013,Utilitário esportivo,84c4e00b0285b0c28b09bf2517281487
44319,37900,43984,50000,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P MANUAL,2014,Utilitário esportivo,18384d79c6c0d4789820813a615da6b2
46508,44900,48439,54000,MITSUBISHI,PAJERO TR4,2.0 4X2 16V 140CV FLEX 4P MANUAL,2015,Utilitário esportivo,27995258d90fd802f143d95ec67928b0
,33500,40788,47500,MITSUBISHI,PAJERO TR4,2.0 4X4 16V 140CV FLEX 4P AUTOMÁTICO,2011,Utilitário esportivo,72085bebeaed43f9abcaf102bd067959
,35000,43209,55000,MITSUBISHI,PAJERO TR4,2.0 4X4 16V 140CV FLEX 4P AUTOMÁTICO,2012,Utilitário esportivo,d54bce9cb5e95e7f11c1615e8b7b421c
,34700,47374,62980,MITSUBISHI,PAJERO TR4,2.0 4X4 16V 140CV FLEX 4P AUTOMÁTICO,2013,Utilitário esportivo,4fd7e1ae914871e074f092706178c423
,41900,50535,73980,MITSUBISHI,PAJERO TR4,2.0 4X4 16V 140CV FLEX 4P AUTOMÁTICO,2014,Utilitário esportivo,da834376686be272bd7fd08cd6a6b11e
,45900,55108,79000,MITSUBISHI,PAJERO TR4,2.0 4X4 16V 140CV FLEX 4P AUTOMÁTICO,2015,Utilitário esportivo,f60840803dd54862ca8ec44a4ca63ee0
38168,32990,40837,44900,MITSUBISHI,PAJERO TR4,2.0 4X4 16V 140CV FLEX 4P MANUAL,2012,Utilitário esportivo,3d02620f0bf3210b7430e5726e5556f0
38000,35900,38664,41900,MITSUBISHI,PAJERO TR4,2.0 4X4 16V FLEX 4P MANUAL,2011,Utilitário esportivo,aef227fcd79eb1990534c2b30b12a82f
40509,38000,41120,45000,MITSUBISHI,PAJERO TR4,2.0 4X4 16V FLEX 4P MANUAL,2012,Utilitário esportivo,43613cdbf1226d55c1f1779c93882da4
,46000,56653,72000,NISSAN,ALTIMA,2.5 SL 16V GASOLINA 4P AUTOMÁTICO,2014,Sedã,0a5902b3d8c6ecad65b94edd89199aee
,125000,135976,148990,NISSAN,FRONTIER,2.3 16V TURBO DIESEL ATTACK CD 4X4 AUTOMÁTICO,2019,Picape,e8aa24fc0838d40a87f17af1fc10c21d
,115500,126860,155000,NISSAN,FRONTIER,2.3 16V TURBO DIESEL LE CD 4X4 AUTOMÁTICO,2017,Picape,bf3e6aa06d0bdf55a45d9d9dc13fa841
,114900,135962,167000,NISSAN,FRONTIER,2.3 16V TURBO DIESEL LE CD 4X4 AUTOMÁTICO,2018,Picape,bf769b8834595878a613da654bb8ea13
,155890,168757,184990,NISSAN,FRONTIER,2.3 16V TURBO DIESEL LE CD 4X4 AUTOMÁTICO,2019,Picape,05dd225539c734bd102a6792f4c0331a
,111999,117911,125900,NISSAN,FRONTIER,2.3 16V TURBO DIESEL SE CD 4X4 AUTOMÁTICO,2018,Picape,719e0cc4e8516af75dd6453ecbe0a787
,139900,149929,177800,NISSAN,FRONTIER,2.3 16V TURBO DIESEL XE CD 4X4 AUTOMÁTICO,2019,Picape,8d7b5f5e44fba084124bd8283b899874
,71800,76454,81900,NISSAN,FRONTIER,2.5 LE 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2012,Picape,d53b6bb3b366cbe80d355747c45d4c42
,74990,80280,93900,NISSAN,FRONTIER,2.5 LE ATTACK 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2013,Picape,98005fc69ca082a6e0c603c209df6aec
66141,64800,70612,76900,NISSAN,FRONTIER,2.5 S 4X2 CD TURBO ELETRONIC DIESEL 4P MANUAL,2014,Picape,74c495b23f874029fd53eef5e0667e4d
71290,64800,71707,78890,NISSAN,FRONTIER,2.5 S 4X4 CD TURBO ELETRONIC DIESEL 4P MANUAL,2014,Picape,fe9a0fae4c73d395bd6a8f1a7c990819
74600,58900,75499,83900,NISSAN,FRONTIER,2.5 S 4X4 CD TURBO ELETRONIC DIESEL 4P MANUAL,2015,Picape,0bc69212648fc200b19803ec3232c1db
62789,56890,61345,74900,NISSAN,FRONTIER,2.5 SE ATTACK 4X2 CD TURBO ELETRONIC DIESEL 4P MANUAL,2012,Picape,8e25737223882f45b1d368e6a005de78
66792,58900,65611,71990,NISSAN,FRONTIER,2.5 SE ATTACK 4X2 CD TURBO ELETRONIC DIESEL 4P MANUAL,2013,Picape,6dfe16c9dd045d6fed7ba289d028cadf
,75500,84856,99499,NISSAN,FRONTIER,2.5 SL 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2014,Picape,0a5271a21bfd689b5937eafecdc79df4
,86900,93549,99900,NISSAN,FRONTIER,2.5 SL 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2015,Picape,d1545b1a2694cb7b91125c89066b1490
,97800,106399,116900,NISSAN,FRONTIER,2.5 SL 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2016,Picape,b867176a3279b7a56ea9aad19f2589fe
66792,66900,68186,69900,NISSAN,FRONTIER,2.5 SV ATTACK 10 ANOS 4X2 CD TURBO ELETRONIC DIESEL 4P MANUAL,2013,Picape,c5c606fceb28ab01bd96a4705ac51abb
72495,65000,73258,79900,NISSAN,FRONTIER,2.5 SV ATTACK 4X2 CD TURBO ELETRONIC DIESEL 4P MANUAL,2014,Picape,93aa9dc51d8a049fd2cca6fb5dcc29bc
86417,75000,83050,86900,NISSAN,FRONTIER,2.5 SV ATTACK 4X2 CD TURBO ELETRONIC DIESEL 4P MANUAL,2015,Picape,4fd98d4feb19d88a55ab5329dd4b6a45
,79900,88288,99800,NISSAN,FRONTIER,2.5 SV ATTACK 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2015,Picape,e1927d83ed1dc4e99066ca4346f58a5b
,82000,95413,109000,NISSAN,FRONTIER,2.5 SV ATTACK 4X4 CD TURBO ELETRONIC DIESEL 4P AUTOMÁTICO,2016,Picape,968a842c4a357dadcbed482d4282a0bc
73914,69990,74829,81900,NISSAN,FRONTIER,2.5 SV ATTACK 4X4 CD TURBO ELETRONIC DIESEL 4P MANUAL,2014,Picape,0a927815689388dea105b9621e5ffbc4
86837,75000,83617,87500,NISSAN,FRONTIER,2.5 SV ATTACK 4X4 CD TURBO ELETRONIC DIESEL 4P MANUAL,2015,Picape,68cf11a8b6176ae7095579ed5bd24d41
64647,63900,65675,67900,NISSAN,FRONTIER,2.5 XE 4X4 CD TURBO ELETRONIC DIESEL 4P MANUAL,2013,Picape,a5d3ffc3a01648722a54b2263d173060
30741,26900,30702,35900,NISSAN,GRAND LIVINA,1.8 S 16V FLEX 4P MANUAL,2012,Minivan,832e5554a775264646f10e71ced912a0
33034,27800,32473,35000,NISSAN,GRAND LIVINA,1.8 S 16V FLEX 4P MANUAL,2013,Minivan,2ce7fad2b66b2436bef034d1deb2cde7
,24900,29197,31900,NISSAN,GRAND LIVINA,1.8 SL 16V FLEX 4P AUTOMÁTICO,2011,Minivan,5abfcc1ea33b33fe52ed6cfe9d724717
,26900,32660,49900,NISSAN,GRAND LIVINA,1.8 SL 16V FLEX 4P AUTOMÁTICO,2012,Minivan,4a992b78aa1b841f13e1adb055dedfa7
,29500,34061,39790,NISSAN,GRAND LIVINA,1.8 SL 16V FLEX 4P AUTOMÁTICO,2013,Minivan,eb2b35a4e76d12f3ecd1e573e7bf3722
,32700,36803,42980,NISSAN,GRAND LIVINA,1.8 SL 16V FLEX 4P AUTOMÁTICO,2014,Minivan,02fae1ab180cf5c2ad6124b13c0b2323
75212,68500,75390,80000,NISSAN,KICKS,1.6 16V FLEXSTART RIO 2016 4P XTRONIC,2017,Utilitário esportivo,a829d12c2a2fab10a549161d2047e8e9
61400,54990,63428,87990,NISSAN,KICKS,1.6 16V FLEXSTART S 4P MANUAL,2018,Utilitário esportivo,cc65090fb47914cb3be8b9507449f5fc
64410,57000,67125,98000,NISSAN,KICKS,1.6 16V FLEXSTART S 4P MANUAL,2019,Utilitário esportivo,584a86391c1c500cd384170bb0eb812e
68946,60500,68576,79900,NISSAN,KICKS,1.6 16V FLEXSTART S 4P XTRONIC,2018,Utilitário esportivo,f041ab0003bf422b64879ecd464e072f
72221,67900,74479,78900,NISSAN,KICKS,1.6 16V FLEXSTART S 4P XTRONIC,2019,Utilitário esportivo,76d45a1ec30c74e418fd72e2fe2410d9
62562,72900,76681,84900,NISSAN,KICKS,1.6 16V FLEXSTART S DIRECT 4P XTRONIC,2019,Utilitário esportivo,e06dc472c6791115aefe065b86184a06
75410,58300,73941,89990,NISSAN,KICKS,1.6 16V FLEXSTART SL 4P XTRONIC,2017,Utilitário esportivo,0c6daaac8376a74f62dddefd5f36f109
81598,65000,80622,129890,NISSAN,KICKS,1.6 16V FLEXSTART SL 4P XTRONIC,2018,Utilitário esportivo,d8134919ff9ce5d8b221004e5b1c79a5
87143,69900,87162,96900,NISSAN,KICKS,1.6 16V FLEXSTART SL 4P XTRONIC,2019,Utilitário esportivo,83d5a4f17c38c5f77d717eb8c5a7cce8
